"filename", "language", "Python", "Docker", "Shell Script", "pip requirements", "JSON", "YAML", "MS SQL", "Markdown", "Properties", "HTML", "JavaScript", "CSS", "XML", "comment", "blank", "total"
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/Instant/Warlock_s_Dark_Pact/model.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 37
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/Instant/Warrior_s_Forced_Challenge/model.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 41
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/Instant/Wild_Growth/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/Instant/Wild_Growth_Rush/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/Instant/Witch_s_Curse_Counter/model.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 66
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/Instant/Wizard_s_Time_Warp/model.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 39
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/__init__.py", "Python", 244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 245
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Aetherweaver/model.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 55
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Ancient_Stonewood/model.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Angelic_Protector/model.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 41
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Avacyn__Guardian_of_Hope/model.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 44
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Blazeheart_Berserker__/model.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 47
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Blightsteel_Colossus/model.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Celestial_Guardian/model.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Celestial_Herald/model.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 54
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Celestial_Sentinel/model.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Celestial_Seraph/model.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 52
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Celestial_Skyweaver/model.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 51
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Chronostrider/model.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 41
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Deep_Sea_Behemoth/model.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Dragon_Lord/model.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 66
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Dreamweaver_Archivist/model.py", "Python", 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 52
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Elite_Squire/model.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Elvish_Trailblazer/model.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 55
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Emberheart_Berserker__/model.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 48
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Emberheart_Dragonrider/model.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 46
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Emberheart_Salamander/model.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 43
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Essence_Channeler/model.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 42
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Eternal_Phoenix/model.py", "Python", 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 21, 56
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Flame_Tinkerer/model.py", "Python", 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 20, 71
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Flameblade_Pyromancer/model.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 28, 80
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Grove_Guardian/model.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 39
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Guardian_of_the_Grove__/model.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 43
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Harbinger_of_the_Eternal_Tides/model.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 44
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Igni_the_Pyromancer/model.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Inferno_Titan/model.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 47
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Ironclad_Crusader/model.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 45
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Kothar_the_Soul_Reaper/model.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 45
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Luminous_Angel/model.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 43
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Luminous_Guardian/model.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 52
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Merfolk_Wayfinder/model.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Mindshaper_Sphinx/model.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 41
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Mist_Djinn/model.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 37
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Mistweaver_Adept/model.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 53
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Mistweaver_Drake/model.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 38
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Mystic_Tidecaller/model.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 42
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Night_Stalker__/model.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 40
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Nighthaunt_Assassin/model.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 47
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Nyxborn_Serpent/model.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 40
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Oblivion_Devourer/model.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 57
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Pious_Courser/model.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Radiant_Angel/model.py", "Python", 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 54
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Raging_Firekin/model.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 38
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Ralgar__the_Inferno_King__/model.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 50
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Ravaging_Ghoul/model.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 37
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Sage_of_the_Ancient_Grove/model.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 49
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Seraph_of_the_Eternal_Flame/model.py", "Python", 29, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 43
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Shadow_Stalker/model.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Shadowtide_Leviathan/model.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 42
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Shifting_Tides_Elemental/model.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Soul_Devourer/model.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Spectral_Harbinger/model.py", "Python", 33, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 49
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Storm_Bringer/model.py", "Python", 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Sunlit_Priestess/model.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 38
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Sylvan_Harmonist/model.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 48
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Sylvan_Warden/model.py", "Python", 43, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 59
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Temporal_Traveler/model.py", "Python", 38, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 53
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Thalassian_Tidecaller/model.py", "Python", 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 40
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Thornroot_Druid/model.py", "Python", 37, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 49
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Thornwood_Guardian/model.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 38
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Thornwood_Ranger/model.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 37
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Thornwood_Sentinel/model.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Thunderclap_Behemoth/model.py", "Python", 32, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 46
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Thundering_Behemoth/model.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 45
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Tidal_Sprite/model.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 39
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Titan_Giant/model.py", "Python", 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 42
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Torrent_Elemental/model.py", "Python", 25, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 39
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Verdant_Titan/model.py", "Python", 46, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 61
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Verdant_Wyrm/model.py", "Python", 39, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 50
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Voidwisp_Harbinger/model.py", "Python", 28, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 41
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/creature/Vorinclex__Apex_of_Mutation/model.py", "Python", 49, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 15, 64
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Aetheric_Nexus/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Arcane_Haven/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Arcane_Sanctuary/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Celestial_Haven/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Elysian_Grove/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Forest/model.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 16, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Island/model.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Luminous_Glade/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Mountain/model.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Mystic_Reflection_Pool/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Nexus_of_the_Eternal_Seas/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Plains/model.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Sanctum_of_Eternal_Flames/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Sanctum_of_Verdant_Growth/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Swamp/model.py", "Python", 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 32
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Verdant_Sanctuary/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/land/Volcanic_Fumaroles/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Abyssal_Echoes/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Angelic_Blessing/model.py", "Python", 30, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 41
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Apocalypse_Riders/model.py", "Python", 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 25, 69
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Arcane_Convergence/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Arcane_Torrent/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Awaken_the_Elemental/model.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 13, 48
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Call_of_the_Ancient_Ones/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Call_of_the_Tides/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Call_to_Unity/model.py", "Python", 40, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 58
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Cataclysmic_Inferno/model.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 22, 73
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Cataclysmic_Surge/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Celestial_Blessing/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Celestial_Purge/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Celestial_Renewal/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Chaos_Unleashed/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Chaotic_Eruption/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Dark_Offering/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Demonic_Ascendance/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Divine_Blessing/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Divine_Intervention/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Divine_Offering/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Divine_Rebirth/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Divine_Reckoning/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Earthquake_Tremor/model.py", "Python", 51, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 23, 74
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Eldritch_Rebirth/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Ephemeral_Eruption/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Falling_Stars/model.py", "Python", 50, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 69
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Fiery_Burst/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Flameblast/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Flames_of_Fury/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Flamestrike_Surge__/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Fleeting_Insight/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Forest_s_Embrace/model.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 14, 48
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Harvest_Blessing/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Icy_Imprisonment/model.py", "Python", 24, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 36
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Judgment_Day/model.py", "Python", 34, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 44
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Mind_s_Insight/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Mindful_Manipulation/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
"/Users/xuanpeichen/Desktop/code/python/openai/src/pycards/sorcery/Mindful_Reflection/model.py", "Python", 18, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 31
